T_cpu,fan.T_air,fan.tension,working
61.012819972453954,14.234234234234236,12.0,False
64.49380359177934,18.85885885885886,12.0,False
58.93327131675307,11.471471471471473,6.0,False
56.46945823554218,8.198198198198199,6.0,False
53.48575799040607,4.2342342342342345,6.0,False
54.61594747720008,5.735735735735736,6.0,False
70.48380787178743,26.81681681681681,12.0,False
66.07606887329094,20.96096096096096,12.0,False
50.43424637606241,0.1801801801801801,6.0,False
58.209950045204906,10.51051051051051,6.0,False
62.07519809004025,15.645645645645644,12.0,False
61.17104650060507,14.444444444444445,12.0,False
71.34275188175087,27.95795795795796,12.0,False
64.51640738151526,18.88888888888889,12.0,False
52.174738185725104,2.4924924924924925,6.0,False
58.14213867599727,10.42042042042042,6.0,False
63.36361410498546,17.35735735735736,12.0,False
72.33731863012952,29.27927927927928,12.0,False
64.87806801728931,19.36936936936937,12.0,False
66.84459772431083,21.98198198198198,12.0,False
51.24798280655405,1.2612612612612613,6.0,False
67.54531520612309,22.912912912912912,12.0,False
59.2723281627912,11.92192192192192,6.0,False
54.29949442089774,5.315315315315315,6.0,False
67.02542804219786,22.22222222222222,12.0,False
72.74418684537537,29.81981981981982,12.0,False
60.99021618271806,14.204204204204204,12.0,False
67.59052278559483,22.97297297297297,12.0,False
60.312102490641664,13.303303303303304,12.0,False
54.00564515433131,4.924924924924925,6.0,False
54.322098210633634,5.345345345345345,6.0,False
55.97217486135284,7.5375375375375375,6.0,False
51.51922828338457,1.6216216216216215,6.0,False
52.94326703674499,3.5135135135135136,6.0,False
53.46315420067023,4.2042042042042045,6.0,False
62.50467009502201,16.216216216216218,12.0,False
71.20712914333556,27.77777777777778,12.0,False
72.49554515828066,29.48948948948949,12.0,False
64.53901117125112,18.91891891891892,12.0,False
51.81307754995104,2.012012012012012,6.0,False
68.96935395948351,24.804804804804803,12.0,False
66.91240909351849,22.07207207207207,12.0,False
59.56617742935767,12.312312312312311,6.0,False
69.39882596446523,25.375375375375373,12.0,False
68.38165542635062,24.024024024024023,12.0,False
71.7722238867325,28.52852852852853,12.0,False
52.76243671885796,3.273273273273273,6.0,False
72.60856410696013,29.63963963963964,12.0,False
57.37360982497741,9.3993993993994,6.0,False
55.316664959012286,6.666666666666667,6.0,False
66.66376740642376,21.74174174174174,12.0,False
55.79134454346577,7.297297297297297,6.0,False
68.01999479057655,23.543543543543542,12.0,False
69.67007144129576,25.735735735735737,12.0,False
60.58334796747221,13.663663663663664,12.0,False
72.02086557382725,28.85885885885886,12.0,False
52.42337987281977,2.8228228228228227,6.0,False
69.21799564657816,25.135135135135133,12.0,False
56.87632645078799,8.73873873873874,6.0,False
72.69897926590357,29.75975975975976,12.0,False
55.47489148716347,6.876876876876877,6.0,False
60.06346080354702,12.972972972972974,12.0,False
57.237987086562086,9.21921921921922,6.0,False
58.72983720913011,11.2012012012012,6.0,False
70.23516618469279,26.486486486486488,12.0,False
51.33839796549757,1.3813813813813811,6.0,False
55.2488535898047,6.576576576576577,6.0,False
67.81656068295364,23.273273273273272,12.0,False
72.2242996814501,29.12912912912913,12.0,False
50.41164258632652,0.1501501501501501,6.0,False
72.08867694303488,28.94894894894895,12.0,False
60.5607441777364,13.633633633633634,12.0,False
51.67745481153573,1.831831831831832,6.0,False
72.63116789669598,29.66966966966967,12.0,False
59.76961153698056,12.582582582582582,6.0,False
71.32014809201495,27.92792792792793,12.0,False
62.6176890437014,16.366366366366368,12.0,False
53.80221104670834,4.654654654654655,6.0,False
50.88632217077997,0.7807807807807807,6.0,False
56.31123170739103,7.987987987987988,6.0,False
61.05802755192568,14.294294294294296,12.0,False
68.72071227238887,24.47447447447448,12.0,False
71.61399735858139,28.31831831831832,12.0,False
53.14670114436789,3.783783783783784,6.0,False
65.30754002227106,19.93993993993994,12.0,False
50.36643500685472,0.09009009009009,6.0,False
53.41794662119848,4.144144144144144,6.0,False
69.55705249261634,25.585585585585584,12.0,False
64.92327559676114,19.42942942942943,12.0,False
55.40708011795584,6.786786786786787,6.0,False
71.84003525594022,28.61861861861862,12.0,False
55.56530664610698,6.996996996996997,6.0,False
58.77504478860187,11.26126126126126,6.0,False
50.54726532474177,0.3303303303303303,6.0,False
52.4911912420274,2.9129129129129128,6.0,False
53.82481483644427,4.684684684684685,6.0,False
64.06433158679766,18.28828828828829,12.0,False
50.773303222100566,0.6306306306306306,6.0,False
63.1601799973625,17.087087087087088,12.0,False
52.55900261123505,3.003003003003003,6.0,False
65.03629454544053,19.57957957957958,12.0,False
63.09236862815484,16.996996996996998,12.0,False
64.13214295600527,18.37837837837838,12.0,False
55.58791043584289,7.027027027027027,6.0,False
61.28406544928448,14.594594594594597,12.0,False
52.1295306062533,2.4324324324324325,6.0,False
60.69636691615163,13.813813813813814,12.0,False
55.429683907691725,6.816816816816817,6.0,False
66.82199393457498,21.95195195195195,12.0,False
70.07693965654161,26.27627627627628,12.0,False
52.83024808806561,3.3633633633633635,6.0,False
68.47207058529415,24.144144144144143,12.0,False
65.42055897095044,20.09009009009009,12.0,False
54.231683051690126,5.225225225225225,6.0,False
54.95500432323824,6.186186186186186,6.0,False
66.18908782197038,21.11111111111111,12.0,False
69.05976911842701,24.924924924924923,12.0,False
51.42881312444105,1.5015015015015014,6.0,False
51.79047376021517,1.981981981981982,6.0,False
57.599647722336194,9.6996996996997,6.0,False
64.90067180702522,19.3993993993994,12.0,False
68.22342889819947,23.81381381381381,12.0,False
66.23429540144205,21.17117117117117,12.0,False
72.78939442484712,29.87987987987988,12.0,False
54.43511715931302,5.495495495495495,6.0,False
69.94131691812632,26.096096096096097,12.0,False
57.577043932600304,9.66966966966967,6.0,False
69.76048660023926,25.855855855855857,12.0,False
65.53357791962979,20.24024024024024,12.0,False
51.22537901681815,1.2312312312312312,6.0,False
53.68919209802901,4.504504504504505,6.0,False
68.99195774921941,24.83483483483484,12.0,False
61.14844271086919,14.414414414414416,12.0,False
56.83111887131624,8.67867867867868,6.0,False
54.81938158482305,6.006006006006006,6.0,False
66.55074845774439,21.59159159159159,12.0,False
63.77048232023128,17.8978978978979,12.0,False
51.54183207312043,1.6516516516516515,6.0,False
70.009128287334,26.186186186186188,12.0,False
60.19908354196223,13.153153153153154,12.0,False
68.33644784687888,23.963963963963963,12.0,False
64.26776569442056,18.55855855855856,12.0,False
66.12127645276264,21.02102102102102,12.0,False
65.48837034015807,20.18018018018018,12.0,False
71.11671398439206,27.65765765765766,12.0,False
68.81112743133234,24.5945945945946,12.0,False
52.73983292912203,3.2432432432432434,6.0,False
59.74700774724473,12.552552552552552,6.0,False
53.39534283146255,4.114114114114114,6.0,False
66.05346508355508,20.93093093093093,12.0,False
60.28949870090581,13.273273273273274,12.0,False
62.57248146422963,16.306306306306308,12.0,False
56.26602412791926,7.927927927927928,6.0,False
61.39708439796391,14.744744744744745,12.0,False
55.99477865108865,7.567567567567567,6.0,False
65.94044613487566,20.78078078078078,12.0,False
70.68724197941035,27.087087087087088,12.0,False
50.8185108015723,0.6906906906906907,6.0,False
60.78678207509518,13.933933933933934,12.0,False
72.20169589171428,29.0990990990991,12.0,False
67.002824252462,22.19219219219219,12.0,False
59.3853471114706,12.072072072072071,6.0,False
50.2986236376471,0.0,6.0,False
