T_cpu,fan.T_air,fan.tension,working
67.426453177797,22.755,12.0,False
64.10927696230847,18.348,12.0,False
60.18015060767952,13.128,12.0,False
55.422294728827026,6.807,6.0,False
57.18588535122088,9.15,6.0,False
50.53572609008165,0.315,6.0,False
62.82440748197293,16.641000000000002,12.0,False
68.91455333164782,24.732,12.0,False
67.46935743109472,22.812,12.0,False
72.6901276218431,29.748,12.0,False
53.29063077551112,3.975,6.0,False
62.66633918034991,16.431,12.0,False
70.8294378998808,27.276,12.0,False
51.813821214633336,2.013,6.0,False
64.33960505895918,18.654,12.0,False
56.573935212080386,8.337,6.0,False
67.04483113530715,22.248,12.0,False
65.95641797270302,20.802,12.0,False
56.1200533745629,7.734,6.0,False
56.54006343316118,8.292,6.0,False
59.1210929868054,11.721,6.0,False
52.20221761290697,2.529,6.0,False
54.41065759843985,5.463,6.0,False
55.20777346233866,6.522,6.0,False
69.07713787046009,24.948,12.0,False
72.1955996496225,29.091,12.0,False
52.64706697604602,3.12,6.0,False
64.53154513950142,18.909,12.0,False
54.06968169065308,5.01,6.0,False
61.10372111287679,14.355,12.0,False
57.91074142009207,10.113,6.0,False
58.62656501458484,11.064,6.0,False
65.95415985410841,20.799,12.0,False
53.554830651081005,4.3260000000000005,6.0,False
60.207248030814945,13.164,12.0,False
58.09590714485047,10.359,6.0,False
65.02607311172191,19.566,12.0,False
60.744680256333076,13.878,12.0,False
62.9915082579744,16.863,12.0,False
51.899629721228656,2.1270000000000002,6.0,False
57.712026983766,9.849,6.0,False
50.49282183678392,0.258,6.0,False
65.58157028599702,20.304000000000002,12.0,False
52.335446609989226,2.706,6.0,False
64.38250931225684,18.711000000000002,12.0,False
68.5803517796449,24.288,12.0,False
55.47423145650317,6.876,6.0,False
51.170257415168244,1.158,6.0,False
59.107544275237686,11.703,6.0,False
66.10093756275835,20.994,12.0,False
54.46936868189983,5.541,6.0,False
72.49141318551699,29.484,12.0,False
50.44088510910779,0.189,6.0,False
54.81486082687577,6.0,6.0,False
71.82301008151117,28.596,12.0,False
57.66009025608986,9.78,6.0,False
57.86332092960517,10.05,6.0,False
62.59182126672765,16.332,12.0,False
50.61024400370389,0.41400000000000003,6.0,False
53.41256917962033,4.1370000000000005,6.0,False
55.26648454579869,6.6000000000000005,6.0,False
70.39362101112027,26.697,12.0,False
50.953478030085236,0.87,6.0,False
68.95294134775628,24.783,12.0,False
53.464505907296406,4.206,6.0,False
71.63332811956353,28.344,12.0,False
68.80164740191712,24.582,12.0,False
70.32136121609261,26.601,12.0,False
57.691703916414504,9.822000000000001,6.0,False
65.95867609129765,20.805,12.0,False
52.86836259831825,3.414,6.0,False
65.14123716004724,19.719,12.0,False
57.47040829414226,9.528,6.0,False
53.789674984920865,4.638,6.0,False
71.90881858810646,28.71,12.0,False
55.73165697628924,7.218,6.0,False
56.74781034386569,8.568,6.0,False
51.8386605191741,2.0460000000000003,6.0,False
52.32415601701616,2.691,6.0,False
60.38789751838399,13.404,12.0,False
71.00105491307147,27.504,12.0,False
55.885209040723005,7.422000000000001,6.0,False
60.329186434924104,13.326,12.0,False
71.75752464226731,28.509,12.0,False
51.576718762198794,1.698,6.0,False
54.839700131416556,6.033,6.0,False
65.324144766211,19.962,12.0,False
59.161739121508454,11.775,6.0,False
56.352639589808184,8.043000000000001,6.0,False
69.15391390267695,25.05,12.0,False
51.91317843279637,2.145,6.0,False
63.969273609442396,18.162,12.0,False
69.79521958354742,25.902,12.0,False
72.34011923967783,29.283,12.0,False
71.40300002291286,28.038,12.0,False
53.55031441389178,4.32,6.0,False
63.27828931949045,17.244,12.0,False
54.41969007281829,5.4750000000000005,6.0,False
72.12108173600024,28.992,12.0,False
63.96249925365858,18.153,12.0,False
67.16902765801096,22.413,12.0,False
58.17494129566195,10.464,6.0,False
65.33995159637325,19.983,12.0,False
57.750414999874465,9.9,6.0,False
71.7688152352404,28.524,12.0,False
50.98734980900446,0.915,6.0,False
64.47509217463602,18.834,12.0,False
62.59633750391688,16.338,12.0,False
50.32120482359324,0.03,6.0,False
66.52546385854585,21.558,12.0,False
54.49420798644056,5.574,6.0,False
58.31042841133884,10.644,6.0,False
58.61979065880097,11.055,6.0,False
66.92063461260337,22.083000000000002,12.0,False
60.412736822924764,13.437000000000001,12.0,False
62.45859226964544,16.155,12.0,False
53.63612292048709,4.434,6.0,False
61.81051223299106,15.294,12.0,False
60.984040827362186,14.196,12.0,False
54.16903890881606,5.142,6.0,False
69.67779741662748,25.746000000000002,12.0,False
52.37383462609767,2.757,6.0,False
51.25606592176357,1.272,6.0,False
64.59928869733979,18.999,12.0,False
71.28783597458754,27.885,12.0,False
66.36965367551745,21.351,12.0,False
68.93487639899939,24.759,12.0,False
63.276031200895794,17.241,12.0,False
59.622395314809765,12.387,6.0,False
71.50687347826516,28.176000000000002,12.0,False
52.79158656610136,3.3120000000000003,6.0,False
66.24319903421906,21.183,12.0,False
58.97657339675006,11.529,6.0,False
53.90483903324622,4.791,6.0,False
65.34446783356255,19.989,12.0,False
69.42263001543606,25.407,12.0,False
64.28992644987764,18.588,12.0,False
71.31493339772285,27.921,12.0,False
64.15669745279543,18.411,12.0,False
55.5374587771524,6.96,6.0,False
61.207594568229034,14.493,12.0,False
56.73426163229804,8.55,6.0,False
60.031114780434976,12.93,12.0,False
51.40510174900812,1.47,6.0,False
52.19995949431239,2.5260000000000002,6.0,False
56.80652142732565,8.646,6.0,False
60.19144120065259,13.143,12.0,False
56.48135234970125,8.214,6.0,False
54.8329257756327,6.024,6.0,False
55.89198339650686,7.431,6.0,False
50.74798923797537,0.597,6.0,False
52.13899029225778,2.445,6.0,False
52.599646485559106,3.057,6.0,False
67.23902933444398,22.506,12.0,False
58.16816693987816,10.455,6.0,False
64.92897401215349,19.437,12.0,False
61.38372781860893,14.727,12.0,False
50.858637049111444,0.744,6.0,False
63.63958829462874,17.724,12.0,False
61.040493792227586,14.271,12.0,False
55.61197669077467,7.059,6.0,False
68.39066981769736,24.036,12.0,False
71.42783932745361,28.071,12.0,False
60.771777679468485,13.914,12.0,False
55.48552204947631,6.891,6.0,False
53.57289559983791,4.3500000000000005,6.0,False
71.20654370518142,27.777,12.0,False
61.46502008801506,14.835,12.0,False
54.7561497434158,5.922,6.0,False
52.78029597312828,3.297,6.0,False
66.12803498589366,21.03,12.0,False
67.30903101087699,22.599,12.0,False
55.69326896018081,7.167,6.0,False
71.45267863199433,28.104,12.0,False
64.73929205020592,19.185,12.0,False
72.44850893221928,29.427,12.0,False
56.69587361618953,8.499,6.0,False
60.64983927535931,13.752,12.0,False
72.79625919578991,29.889,12.0,False
68.92584392462088,24.747,12.0,False
63.454422569870324,17.478,12.0,False
54.051616741896154,4.986,6.0,False
52.12769969928475,2.43,6.0,False
60.75822896790078,13.896,12.0,False
70.22652023511878,26.475,12.0,False
55.15583673466256,6.453,6.0,False
56.867490629380235,8.727,6.0,False
53.48708709324257,4.236,6.0,False
56.442964333592734,8.163,6.0,False
58.72140599555862,11.19,6.0,False
50.79315160986762,0.657,6.0,False
57.989775570903575,10.218,6.0,False
56.971364084732485,8.865,6.0,False
68.17614855120895,23.751,12.0,False
67.5483915819061,22.917,12.0,False
72.61786782681534,29.652,12.0,False
71.39170942993981,28.023,12.0,False
70.87460027177312,27.336000000000002,12.0,False
